"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=22&per_page=20&sort=title_dil+asc,+date_dil+asc",26,1,00:00:03,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=7&per_page=20&sort=title_dil+asc,+date_dil+asc",26,1,00:00:05,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&per_page=20&sort=title_dil+asc,+date_dil+asc",26,3,00:00:04,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-294557ff-5e6e-469f-96cc-f27ae36c6499,26,18,00:01:41,13,30.77%,42.31%,$0.00
/multiresimages/inu:dil-a331b62b-4c4e-4c94-b15f-d99f60e9c44f,26,25,00:01:21,2,50.00%,15.38%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=21&per_page=20&sort=title_dil+asc,+date_dil+asc",25,1,00:00:03,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=3&per_page=20&sort=title_dil+asc,+date_dil+asc",25,1,00:00:05,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=6&per_page=20&sort=title_dil+asc,+date_dil+asc",25,1,00:00:04,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-27d7e97d-2276-4ba8-8403-2ee7df8aa92f,25,21,00:00:25,5,60.00%,16.00%,$0.00
/multiresimages/inu:dil-444e01be-8636-4e6e-8477-c2662ef68d3e,25,21,00:01:35,5,100.00%,32.00%,$0.00
/multiresimages/inu:dil-ba895a21-8b8d-4c93-bd99-4de52c63ea62,25,24,00:00:54,1,100.00%,8.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=Alexander+Hesler+Photograph+Collection&page=44&per_page=20&sort=title_dil+asc,+date_dil+asc",24,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Hamid+Naficy+Iranian+Movie+Posters+Collection&page=3,24,10,00:00:09,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Hamid+Naficy+Iranian+Movie+Posters+Collection&page=4,24,8,00:00:06,0,0.00%,4.17%,$0.00
"/catalog?f[institutional_collection_title_facet][]=Jim Roberts Photographs, 1968-1972",24,17,00:00:17,0,0.00%,4.17%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La Caricature (1830-1835; Charles Philipon, founding editor)",24,14,00:00:11,0,0.00%,4.17%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=10&per_page=20&sort=title_dil+asc,+date_dil+asc",24,1,00:00:04,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=2&per_page=20&sort=title_dil+asc,+date_dil+asc",24,1,00:00:04,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=4&per_page=20&sort=title_dil+asc,+date_dil+asc",24,1,00:00:04,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=5&per_page=20&sort=title_dil+asc,+date_dil+asc",24,2,00:00:04,0,0.00%,0.00%,$0.00
"/catalog?page=6&q=Roberts,+John+S.+;+dedication",24,1,00:00:03,0,0.00%,0.00%,$0.00
